delivery_id,order_id,distance_km,traffic_level,estimated_time_min,actual_time_min,delivery_status
DEL0010677,ORD0010677,70.58,MEDIUM,120.99,153.42,DELAYED
DEL0010678,ORD0010678,64.36,SEVERE,110.33,271.64,SEVERELY_DELAYED
DEL0010679,ORD0010679,27.17,HIGH,46.58,78.16,SEVERELY_DELAYED
DEL0010680,ORD0010680,105.78,MEDIUM,181.34,252.91,DELAYED
DEL0010681,ORD0010681,63.86,MEDIUM,109.47,133.33,DELAYED
DEL0010682,ORD0010682,85.28,SEVERE,146.19,323.91,SEVERELY_DELAYED
DEL0010683,ORD0010683,41.96,HIGH,71.93,103.97,DELAYED
DEL0010684,ORD0010684,48.06,HIGH,82.39,143.5,SEVERELY_DELAYED
DEL0010685,ORD0010685,58.54,LOW,100.35,105.55,ON_TIME
DEL0010686,ORD0010686,88.49,LOW,151.7,173.67,ON_TIME
DEL0010687,ORD0010687,31.39,MEDIUM,53.81,79.44,DELAYED
DEL0010688,ORD0010688,160.28,MEDIUM,274.77,376.23,DELAYED
DEL0010689,ORD0010689,63.25,HIGH,108.43,155.09,DELAYED
DEL0010690,ORD0010690,58.67,SEVERE,100.58,201.69,SEVERELY_DELAYED
DEL0010691,ORD0010691,79.52,MEDIUM,136.32,155.28,ON_TIME
DEL0010692,ORD0010692,70.93,LOW,121.59,139.53,ON_TIME
DEL0010693,ORD0010693,100.68,HIGH,172.59,280.14,SEVERELY_DELAYED
DEL0010694,ORD0010694,42.1,HIGH,72.17,133.18,SEVERELY_DELAYED
DEL0010695,ORD0010695,61.99,MEDIUM,106.27,149.82,DELAYED
DEL0010696,ORD0010696,62.69,MEDIUM,107.47,134.78,DELAYED
DEL0010697,ORD0010697,37.21,LOW,63.79,57.61,ON_TIME
DEL0010698,ORD0010698,75.35,HIGH,129.17,226.8,SEVERELY_DELAYED
DEL0010699,ORD0010699,111.38,MEDIUM,190.94,271.95,DELAYED
DEL0010700,ORD0010700,35.71,HIGH,61.22,117.35,SEVERELY_DELAYED
DEL0010701,ORD0010701,98.24,MEDIUM,168.41,214.57,DELAYED
DEL0010702,ORD0010702,33.14,MEDIUM,56.81,84.25,DELAYED
DEL0010703,ORD0010703,39.65,MEDIUM,67.97,85.13,DELAYED
DEL0010704,ORD0010704,64.69,MEDIUM,110.9,123.35,ON_TIME
DEL0010705,ORD0010705,43.16,MEDIUM,73.99,96.41,DELAYED
DEL0010706,ORD0010706,38.28,SEVERE,65.62,146.3,SEVERELY_DELAYED
DEL0010707,ORD0010707,43.67,HIGH,74.86,117.24,SEVERELY_DELAYED
DEL0010708,ORD0010708,114.26,MEDIUM,195.87,212.09,ON_TIME
DEL0010709,ORD0010709,53.2,MEDIUM,91.2,115.23,DELAYED
DEL0010710,ORD0010710,18.4,MEDIUM,31.54,43.24,DELAYED
DEL0010711,ORD0010711,38.37,MEDIUM,65.78,73.41,ON_TIME
DEL0010712,ORD0010712,131.55,MEDIUM,225.51,327.62,DELAYED
DEL0010713,ORD0010713,7.62,LOW,13.06,13.25,ON_TIME
DEL0010714,ORD0010714,67.49,LOW,115.7,138.32,DELAYED
DEL0010715,ORD0010715,36.43,MEDIUM,62.45,74.55,DELAYED
DEL0010716,ORD0010716,51.77,HIGH,88.75,142.48,SEVERELY_DELAYED
DEL0010717,ORD0010717,39.62,MEDIUM,67.92,82.78,DELAYED
DEL0010718,ORD0010718,144.81,MEDIUM,248.25,265.0,ON_TIME
DEL0010719,ORD0010719,46.05,LOW,78.94,91.92,DELAYED
DEL0010720,ORD0010720,54.73,LOW,93.82,86.13,ON_TIME
DEL0010721,ORD0010721,119.31,LOW,204.53,207.2,ON_TIME
DEL0010722,ORD0010722,51.32,SEVERE,87.98,184.74,SEVERELY_DELAYED
DEL0010723,ORD0010723,79.31,MEDIUM,135.96,148.91,ON_TIME
DEL0010724,ORD0010724,31.82,MEDIUM,54.55,73.37,DELAYED
DEL0010725,ORD0010725,16.87,MEDIUM,28.92,40.56,DELAYED
DEL0010726,ORD0010726,19.86,LOW,34.05,31.94,ON_TIME
DEL0010727,ORD0010727,27.95,SEVERE,47.91,104.62,SEVERELY_DELAYED
DEL0010728,ORD0010728,73.43,LOW,125.88,122.84,ON_TIME
DEL0010729,ORD0010729,48.95,MEDIUM,83.91,99.24,DELAYED
DEL0010730,ORD0010730,98.7,LOW,169.2,194.36,ON_TIME
DEL0010731,ORD0010731,93.06,MEDIUM,159.53,214.28,DELAYED
DEL0010732,ORD0010732,35.75,SEVERE,61.29,134.67,SEVERELY_DELAYED
DEL0010733,ORD0010733,68.19,MEDIUM,116.9,165.71,DELAYED
DEL0010734,ORD0010734,90.77,LOW,155.61,175.37,ON_TIME
DEL0010735,ORD0010735,72.58,SEVERE,124.42,270.98,SEVERELY_DELAYED
DEL0010736,ORD0010736,37.32,LOW,63.98,59.92,ON_TIME
DEL0010737,ORD0010737,85.25,MEDIUM,146.14,181.3,DELAYED
DEL0010738,ORD0010738,9.68,HIGH,16.59,29.89,SEVERELY_DELAYED
DEL0010739,ORD0010739,44.72,HIGH,76.66,130.55,SEVERELY_DELAYED
DEL0010740,ORD0010740,107.55,SEVERE,184.37,404.79,SEVERELY_DELAYED
DEL0010741,ORD0010741,72.3,LOW,123.94,116.02,ON_TIME
DEL0010742,ORD0010742,151.71,SEVERE,260.07,541.01,SEVERELY_DELAYED
DEL0010743,ORD0010743,91.08,MEDIUM,156.14,192.25,DELAYED
DEL0010744,ORD0010744,66.61,HIGH,114.19,197.67,SEVERELY_DELAYED
DEL0010745,ORD0010745,28.3,SEVERE,48.51,121.36,SEVERELY_DELAYED
DEL0010746,ORD0010746,42.83,HIGH,73.42,130.53,SEVERELY_DELAYED
DEL0010747,ORD0010747,40.55,HIGH,69.51,101.47,DELAYED
DEL0010748,ORD0010748,29.42,MEDIUM,50.43,62.02,DELAYED
DEL0010749,ORD0010749,37.67,MEDIUM,64.58,69.7,ON_TIME
DEL0010750,ORD0010750,66.3,SEVERE,113.66,240.49,SEVERELY_DELAYED
DEL0010751,ORD0010751,91.96,HIGH,157.65,293.98,SEVERELY_DELAYED
DEL0010752,ORD0010752,19.54,LOW,33.5,31.99,ON_TIME
DEL0010753,ORD0010753,27.43,SEVERE,47.02,114.08,SEVERELY_DELAYED
DEL0010754,ORD0010754,13.39,HIGH,22.95,34.06,DELAYED
DEL0010755,ORD0010755,77.4,HIGH,132.69,248.44,SEVERELY_DELAYED
DEL0010756,ORD0010756,77.28,MEDIUM,132.48,169.81,DELAYED
DEL0010757,ORD0010757,48.4,HIGH,82.97,131.25,SEVERELY_DELAYED
DEL0010758,ORD0010758,90.25,HIGH,154.71,276.36,SEVERELY_DELAYED
DEL0010759,ORD0010759,79.89,SEVERE,136.95,311.58,SEVERELY_DELAYED
DEL0010760,ORD0010760,136.77,LOW,234.46,275.93,DELAYED
DEL0010761,ORD0010761,46.61,MEDIUM,79.9,85.49,ON_TIME
DEL0010762,ORD0010762,21.78,SEVERE,37.34,75.8,SEVERELY_DELAYED
DEL0010763,ORD0010763,32.09,HIGH,55.01,91.22,SEVERELY_DELAYED
DEL0010764,ORD0010764,48.8,LOW,83.66,90.31,ON_TIME
DEL0010765,ORD0010765,86.23,SEVERE,147.82,386.48,SEVERELY_DELAYED
DEL0010766,ORD0010766,70.93,MEDIUM,121.59,145.92,DELAYED
DEL0010767,ORD0010767,93.03,MEDIUM,159.48,197.87,DELAYED
DEL0010768,ORD0010768,54.09,SEVERE,92.73,228.65,SEVERELY_DELAYED
DEL0010769,ORD0010769,29.25,SEVERE,50.14,115.86,SEVERELY_DELAYED
DEL0010770,ORD0010770,45.67,MEDIUM,78.29,86.82,ON_TIME
DEL0010771,ORD0010771,47.21,MEDIUM,80.93,114.09,DELAYED
DEL0010772,ORD0010772,58.26,MEDIUM,99.87,142.86,DELAYED
DEL0010773,ORD0010773,44.33,LOW,75.99,85.95,ON_TIME
DEL0010774,ORD0010774,63.25,HIGH,108.43,159.61,DELAYED
DEL0010775,ORD0010775,45.37,MEDIUM,77.78,86.54,ON_TIME
DEL0010776,ORD0010776,26.75,MEDIUM,45.86,66.88,DELAYED
DEL0010777,ORD0010777,1.54,MEDIUM,2.64,3.75,DELAYED
DEL0010778,ORD0010778,56.3,LOW,96.51,107.59,ON_TIME
DEL0010779,ORD0010779,55.51,LOW,95.16,100.86,ON_TIME
DEL0010780,ORD0010780,45.23,MEDIUM,77.54,100.02,DELAYED
DEL0010781,ORD0010781,95.63,LOW,163.94,179.64,ON_TIME
DEL0010782,ORD0010782,90.14,MEDIUM,154.53,175.84,ON_TIME
DEL0010783,ORD0010783,44.12,LOW,75.63,85.67,ON_TIME
DEL0010784,ORD0010784,80.92,MEDIUM,138.72,173.3,DELAYED
DEL0010785,ORD0010785,19.76,MEDIUM,33.87,38.82,ON_TIME
DEL0010786,ORD0010786,23.76,MEDIUM,40.73,51.86,DELAYED
DEL0010787,ORD0010787,62.51,MEDIUM,107.16,141.24,DELAYED
DEL0010788,ORD0010788,71.14,HIGH,121.95,187.14,SEVERELY_DELAYED
DEL0010789,ORD0010789,23.47,HIGH,40.23,56.35,DELAYED
DEL0010790,ORD0010790,53.65,HIGH,91.97,155.69,SEVERELY_DELAYED
DEL0010791,ORD0010791,43.49,LOW,74.55,65.27,ON_TIME
DEL0010792,ORD0010792,70.81,LOW,121.39,134.65,ON_TIME
DEL0010793,ORD0010793,84.82,HIGH,145.41,277.3,SEVERELY_DELAYED
DEL0010794,ORD0010794,74.85,HIGH,128.31,217.17,SEVERELY_DELAYED
DEL0010795,ORD0010795,40.26,LOW,69.02,62.16,ON_TIME
DEL0010796,ORD0010796,52.26,LOW,89.59,77.59,ON_TIME
DEL0010797,ORD0010797,60.98,SEVERE,104.54,201.54,SEVERELY_DELAYED
DEL0010798,ORD0010798,168.67,MEDIUM,289.15,344.97,DELAYED
DEL0010799,ORD0010799,82.98,MEDIUM,142.25,193.13,DELAYED
DEL0010800,ORD0010800,26.08,SEVERE,44.71,100.43,SEVERELY_DELAYED
DEL0010801,ORD0010801,58.49,HIGH,100.27,189.27,SEVERELY_DELAYED
DEL0010802,ORD0010802,115.44,HIGH,197.9,288.13,DELAYED
DEL0010803,ORD0010803,101.11,MEDIUM,173.33,257.22,DELAYED
DEL0010804,ORD0010804,102.1,HIGH,175.03,240.17,DELAYED
DEL0010805,ORD0010805,12.06,HIGH,20.67,30.36,DELAYED
DEL0010806,ORD0010806,54.27,HIGH,93.03,133.57,DELAYED
DEL0010807,ORD0010807,33.95,HIGH,58.2,86.29,DELAYED
DEL0010808,ORD0010808,19.15,HIGH,32.83,54.95,SEVERELY_DELAYED
DEL0010809,ORD0010809,65.65,SEVERE,112.54,275.29,SEVERELY_DELAYED
DEL0010810,ORD0010810,46.32,MEDIUM,79.41,94.05,DELAYED
DEL0010811,ORD0010811,51.93,MEDIUM,89.02,118.37,DELAYED
DEL0010812,ORD0010812,111.42,MEDIUM,191.01,224.51,DELAYED
DEL0010813,ORD0010813,112.78,HIGH,193.34,319.88,SEVERELY_DELAYED
DEL0010814,ORD0010814,60.89,MEDIUM,104.38,112.89,ON_TIME
DEL0010815,ORD0010815,15.21,LOW,26.07,30.92,DELAYED
DEL0010816,ORD0010816,121.81,MEDIUM,208.82,272.71,DELAYED
DEL0010817,ORD0010817,69.0,LOW,118.29,138.58,DELAYED
DEL0010818,ORD0010818,48.18,MEDIUM,82.59,107.9,DELAYED
DEL0010819,ORD0010819,14.25,SEVERE,24.43,57.28,SEVERELY_DELAYED
DEL0010820,ORD0010820,67.17,MEDIUM,115.15,157.63,DELAYED
DEL0010821,ORD0010821,32.79,HIGH,56.21,105.28,SEVERELY_DELAYED
DEL0010822,ORD0010822,67.43,MEDIUM,115.59,131.53,ON_TIME
DEL0010823,ORD0010823,38.28,HIGH,65.62,91.63,DELAYED
DEL0010824,ORD0010824,152.91,SEVERE,262.13,514.37,SEVERELY_DELAYED
DEL0010825,ORD0010825,24.91,HIGH,42.7,81.38,SEVERELY_DELAYED
DEL0010826,ORD0010826,29.21,MEDIUM,50.07,58.99,DELAYED
DEL0010827,ORD0010827,45.36,HIGH,77.76,126.66,SEVERELY_DELAYED
DEL0010828,ORD0010828,68.83,SEVERE,117.99,222.43,SEVERELY_DELAYED
DEL0010829,ORD0010829,67.52,MEDIUM,115.75,134.71,DELAYED
DEL0010830,ORD0010830,24.38,HIGH,41.79,73.2,SEVERELY_DELAYED
DEL0010831,ORD0010831,57.99,MEDIUM,99.41,114.05,ON_TIME
DEL0010832,ORD0010832,27.5,MEDIUM,47.14,70.01,DELAYED
DEL0010833,ORD0010833,46.22,SEVERE,79.23,201.0,SEVERELY_DELAYED
DEL0010834,ORD0010834,54.25,MEDIUM,93.0,128.3,DELAYED
DEL0010835,ORD0010835,83.81,MEDIUM,143.67,201.74,DELAYED
DEL0010836,ORD0010836,36.03,HIGH,61.77,97.06,SEVERELY_DELAYED
DEL0010837,ORD0010837,97.63,MEDIUM,167.37,238.75,DELAYED
DEL0010838,ORD0010838,37.33,LOW,63.99,62.83,ON_TIME
DEL0010839,ORD0010839,81.34,MEDIUM,139.44,203.07,DELAYED
DEL0010840,ORD0010840,31.64,SEVERE,54.24,139.31,SEVERELY_DELAYED
DEL0010841,ORD0010841,45.33,HIGH,77.71,123.58,SEVERELY_DELAYED
DEL0010842,ORD0010842,103.91,MEDIUM,178.13,254.97,DELAYED
DEL0010843,ORD0010843,73.89,SEVERE,126.67,284.07,SEVERELY_DELAYED
DEL0010844,ORD0010844,76.13,LOW,130.51,131.93,ON_TIME
DEL0010845,ORD0010845,40.13,MEDIUM,68.79,90.15,DELAYED
DEL0010846,ORD0010846,30.61,MEDIUM,52.47,73.57,DELAYED
DEL0010847,ORD0010847,115.25,MEDIUM,197.57,280.57,DELAYED
DEL0010848,ORD0010848,68.7,MEDIUM,117.77,166.71,DELAYED
DEL0010849,ORD0010849,65.11,MEDIUM,111.62,127.53,ON_TIME
DEL0010850,ORD0010850,106.28,LOW,182.19,157.57,ON_TIME
DEL0010851,ORD0010851,47.49,MEDIUM,81.41,99.65,DELAYED
DEL0010852,ORD0010852,24.36,MEDIUM,41.76,61.89,DELAYED
DEL0010853,ORD0010853,31.94,LOW,54.75,60.72,ON_TIME
DEL0010854,ORD0010854,54.35,MEDIUM,93.17,139.66,DELAYED
DEL0010855,ORD0010855,14.89,LOW,25.53,25.57,ON_TIME
DEL0010856,ORD0010856,53.89,HIGH,92.38,160.94,SEVERELY_DELAYED
DEL0010857,ORD0010857,17.68,LOW,30.31,34.64,ON_TIME
DEL0010858,ORD0010858,41.07,LOW,70.41,76.24,ON_TIME
DEL0010859,ORD0010859,39.01,MEDIUM,66.87,76.79,ON_TIME
DEL0010860,ORD0010860,66.19,HIGH,113.47,205.03,SEVERELY_DELAYED
DEL0010861,ORD0010861,60.77,MEDIUM,104.18,152.3,DELAYED
DEL0010862,ORD0010862,119.55,LOW,204.94,180.01,ON_TIME
DEL0010863,ORD0010863,32.72,LOW,56.09,57.77,ON_TIME
DEL0010864,ORD0010864,127.76,MEDIUM,219.02,322.36,DELAYED
DEL0010865,ORD0010865,136.74,HIGH,234.41,443.07,SEVERELY_DELAYED
DEL0010866,ORD0010866,91.68,HIGH,157.17,255.95,SEVERELY_DELAYED
DEL0010867,ORD0010867,73.85,MEDIUM,126.6,147.03,DELAYED
DEL0010868,ORD0010868,105.28,HIGH,180.48,273.54,SEVERELY_DELAYED
DEL0010869,ORD0010869,91.03,HIGH,156.05,258.01,SEVERELY_DELAYED
DEL0010870,ORD0010870,40.19,LOW,68.9,72.0,ON_TIME
DEL0010871,ORD0010871,30.56,MEDIUM,52.39,63.92,DELAYED
DEL0010872,ORD0010872,63.38,HIGH,108.65,188.79,SEVERELY_DELAYED
DEL0010873,ORD0010873,65.44,MEDIUM,112.18,144.38,DELAYED
DEL0010874,ORD0010874,34.58,HIGH,59.28,91.65,SEVERELY_DELAYED
DEL0010875,ORD0010875,11.95,SEVERE,20.49,50.25,SEVERELY_DELAYED
DEL0010876,ORD0010876,27.63,HIGH,47.37,73.51,SEVERELY_DELAYED
DEL0010877,ORD0010877,64.37,LOW,110.35,117.01,ON_TIME
DEL0010878,ORD0010878,15.87,MEDIUM,27.21,29.37,ON_TIME
DEL0010879,ORD0010879,25.33,MEDIUM,43.42,54.28,DELAYED
DEL0010880,ORD0010880,68.06,LOW,116.67,105.65,ON_TIME
DEL0010881,ORD0010881,31.46,LOW,53.93,64.59,DELAYED
DEL0010882,ORD0010882,63.58,LOW,108.99,125.94,DELAYED
DEL0010883,ORD0010883,51.63,MEDIUM,88.51,114.09,DELAYED
DEL0010884,ORD0010884,16.8,MEDIUM,28.8,32.81,ON_TIME
DEL0010885,ORD0010885,47.73,MEDIUM,81.82,118.84,DELAYED
DEL0010886,ORD0010886,31.31,LOW,53.67,50.55,ON_TIME
DEL0010887,ORD0010887,163.85,MEDIUM,280.89,342.23,DELAYED
DEL0010888,ORD0010888,39.56,HIGH,67.82,114.61,SEVERELY_DELAYED
DEL0010889,ORD0010889,33.61,MEDIUM,57.62,75.62,DELAYED
DEL0010890,ORD0010890,51.06,LOW,87.53,78.11,ON_TIME
DEL0010891,ORD0010891,20.6,MEDIUM,35.31,39.29,ON_TIME
DEL0010892,ORD0010892,138.57,LOW,237.55,224.07,ON_TIME
DEL0010893,ORD0010893,56.27,HIGH,96.46,175.66,SEVERELY_DELAYED
DEL0010894,ORD0010894,82.61,HIGH,141.62,262.7,SEVERELY_DELAYED
DEL0010895,ORD0010895,8.56,LOW,14.67,13.63,ON_TIME
DEL0010896,ORD0010896,56.48,LOW,96.82,111.5,DELAYED
DEL0010897,ORD0010897,13.71,LOW,23.5,21.91,ON_TIME
DEL0010898,ORD0010898,76.59,MEDIUM,131.3,195.57,DELAYED
DEL0010899,ORD0010899,35.44,LOW,60.75,57.24,ON_TIME
DEL0010900,ORD0010900,77.01,MEDIUM,132.02,143.94,ON_TIME
DEL0010901,ORD0010901,35.52,SEVERE,60.89,123.83,SEVERELY_DELAYED
DEL0010902,ORD0010902,32.22,MEDIUM,55.23,72.67,DELAYED
DEL0010903,ORD0010903,54.72,MEDIUM,93.81,112.42,DELAYED
DEL0010904,ORD0010904,23.61,HIGH,40.47,60.03,DELAYED
DEL0010905,ORD0010905,93.89,LOW,160.95,141.49,ON_TIME
DEL0010906,ORD0010906,22.68,MEDIUM,38.88,50.22,DELAYED
DEL0010907,ORD0010907,77.4,MEDIUM,132.69,142.64,ON_TIME
DEL0010908,ORD0010908,41.94,HIGH,71.9,123.61,SEVERELY_DELAYED
DEL0010909,ORD0010909,85.61,MEDIUM,146.76,208.38,DELAYED
DEL0010910,ORD0010910,92.25,LOW,158.14,147.05,ON_TIME
DEL0010911,ORD0010911,30.01,MEDIUM,51.45,57.01,ON_TIME
DEL0010912,ORD0010912,63.77,LOW,109.32,125.06,ON_TIME
DEL0010913,ORD0010913,106.16,HIGH,181.99,337.14,SEVERELY_DELAYED
DEL0010914,ORD0010914,130.0,MEDIUM,222.86,294.7,DELAYED
DEL0010915,ORD0010915,30.8,MEDIUM,52.8,62.11,DELAYED
DEL0010916,ORD0010916,26.27,MEDIUM,45.03,51.13,ON_TIME
DEL0010917,ORD0010917,73.85,SEVERE,126.6,294.42,SEVERELY_DELAYED
DEL0010918,ORD0010918,111.5,LOW,191.14,206.07,ON_TIME
DEL0010919,ORD0010919,30.62,HIGH,52.49,97.7,SEVERELY_DELAYED
DEL0010920,ORD0010920,25.4,HIGH,43.54,65.39,SEVERELY_DELAYED
DEL0010921,ORD0010921,134.36,MEDIUM,230.33,263.41,ON_TIME
DEL0010922,ORD0010922,69.59,MEDIUM,119.3,148.91,DELAYED
DEL0010923,ORD0010923,15.3,LOW,26.23,29.7,ON_TIME
DEL0010924,ORD0010924,17.96,MEDIUM,30.79,33.25,ON_TIME
DEL0010925,ORD0010925,51.34,SEVERE,88.01,199.86,SEVERELY_DELAYED
DEL0010926,ORD0010926,41.82,MEDIUM,71.69,103.18,DELAYED
DEL0010927,ORD0010927,106.15,LOW,181.97,162.37,ON_TIME
DEL0010928,ORD0010928,63.74,LOW,109.27,109.87,ON_TIME
DEL0010929,ORD0010929,20.51,MEDIUM,35.16,47.22,DELAYED
DEL0010930,ORD0010930,80.39,HIGH,137.81,248.77,SEVERELY_DELAYED
DEL0010931,ORD0010931,75.64,HIGH,129.67,177.71,DELAYED
DEL0010932,ORD0010932,63.25,LOW,108.43,125.08,DELAYED
DEL0010933,ORD0010933,14.95,LOW,25.63,30.0,DELAYED
DEL0010934,ORD0010934,92.89,HIGH,159.24,248.2,SEVERELY_DELAYED
DEL0010935,ORD0010935,124.23,SEVERE,212.97,478.84,SEVERELY_DELAYED
DEL0010936,ORD0010936,64.76,HIGH,111.02,176.28,SEVERELY_DELAYED
DEL0010937,ORD0010937,91.4,LOW,156.69,142.35,ON_TIME
DEL0010938,ORD0010938,75.6,HIGH,129.6,177.96,DELAYED
DEL0010939,ORD0010939,104.14,MEDIUM,178.53,239.7,DELAYED
DEL0010940,ORD0010940,36.24,MEDIUM,62.13,77.19,DELAYED
DEL0010941,ORD0010941,60.21,MEDIUM,103.22,135.74,DELAYED
DEL0010942,ORD0010942,116.02,LOW,198.89,194.34,ON_TIME
DEL0010943,ORD0010943,74.19,LOW,127.18,119.51,ON_TIME
DEL0010944,ORD0010944,89.52,HIGH,153.46,264.2,SEVERELY_DELAYED
DEL0010945,ORD0010945,37.69,HIGH,64.61,123.65,SEVERELY_DELAYED
DEL0010946,ORD0010946,26.35,HIGH,45.17,81.75,SEVERELY_DELAYED
DEL0010947,ORD0010947,25.13,MEDIUM,43.08,53.62,DELAYED
DEL0010948,ORD0010948,67.51,HIGH,115.73,209.06,SEVERELY_DELAYED
DEL0010949,ORD0010949,55.57,SEVERE,95.26,186.49,SEVERELY_DELAYED
DEL0010950,ORD0010950,55.02,MEDIUM,94.32,120.01,DELAYED
DEL0010951,ORD0010951,70.07,HIGH,120.12,188.65,SEVERELY_DELAYED
DEL0010952,ORD0010952,107.19,MEDIUM,183.75,267.61,DELAYED
DEL0010953,ORD0010953,61.89,MEDIUM,106.1,131.34,DELAYED
DEL0010954,ORD0010954,47.78,HIGH,81.91,113.32,DELAYED
DEL0010955,ORD0010955,26.36,HIGH,45.19,65.98,DELAYED
DEL0010956,ORD0010956,32.8,HIGH,56.23,105.26,SEVERELY_DELAYED
DEL0010957,ORD0010957,89.32,MEDIUM,153.12,169.0,ON_TIME
DEL0010958,ORD0010958,58.38,MEDIUM,100.08,108.06,ON_TIME
DEL0010959,ORD0010959,95.14,HIGH,163.1,272.57,SEVERELY_DELAYED
DEL0010960,ORD0010960,39.26,HIGH,67.3,119.75,SEVERELY_DELAYED
DEL0010961,ORD0010961,68.43,LOW,117.31,105.55,ON_TIME
DEL0010962,ORD0010962,158.28,SEVERE,271.34,611.36,SEVERELY_DELAYED
DEL0010963,ORD0010963,50.27,HIGH,86.18,144.2,SEVERELY_DELAYED
DEL0010964,ORD0010964,78.97,HIGH,135.38,240.6,SEVERELY_DELAYED
DEL0010965,ORD0010965,44.03,LOW,75.48,65.29,ON_TIME
DEL0010966,ORD0010966,80.02,MEDIUM,137.18,187.75,DELAYED
DEL0010967,ORD0010967,67.9,MEDIUM,116.4,143.38,DELAYED
DEL0010968,ORD0010968,22.84,MEDIUM,39.15,50.15,DELAYED
DEL0010969,ORD0010969,14.26,LOW,24.45,29.05,DELAYED
DEL0010970,ORD0010970,36.52,HIGH,62.61,99.06,SEVERELY_DELAYED
DEL0010971,ORD0010971,72.34,MEDIUM,124.01,167.93,DELAYED
DEL0010972,ORD0010972,64.64,MEDIUM,110.81,160.72,DELAYED
DEL0010973,ORD0010973,52.74,MEDIUM,90.41,115.19,DELAYED
DEL0010974,ORD0010974,42.88,SEVERE,73.51,154.88,SEVERELY_DELAYED
DEL0010975,ORD0010975,98.91,SEVERE,169.56,409.6,SEVERELY_DELAYED
DEL0010976,ORD0010976,20.56,HIGH,35.25,51.95,DELAYED
DEL0010977,ORD0010977,69.89,LOW,119.81,131.35,ON_TIME
DEL0010978,ORD0010978,75.93,MEDIUM,130.17,154.64,DELAYED
DEL0010979,ORD0010979,140.63,HIGH,241.08,329.96,DELAYED
DEL0010980,ORD0010980,39.06,LOW,66.96,76.52,ON_TIME
DEL0010981,ORD0010981,92.16,MEDIUM,157.99,228.81,DELAYED
DEL0010982,ORD0010982,86.56,MEDIUM,148.39,177.28,DELAYED
DEL0010983,ORD0010983,16.54,LOW,28.35,25.26,ON_TIME
DEL0010984,ORD0010984,71.27,MEDIUM,122.18,179.06,DELAYED
DEL0010985,ORD0010985,77.94,LOW,133.61,155.73,DELAYED
DEL0010986,ORD0010986,15.46,LOW,26.5,29.65,ON_TIME
DEL0010987,ORD0010987,51.95,HIGH,89.06,160.59,SEVERELY_DELAYED
DEL0010988,ORD0010988,71.52,MEDIUM,122.61,138.91,ON_TIME
DEL0010989,ORD0010989,65.52,LOW,112.32,111.28,ON_TIME
DEL0010990,ORD0010990,66.49,MEDIUM,113.98,152.36,DELAYED
DEL0010991,ORD0010991,35.33,SEVERE,60.57,124.45,SEVERELY_DELAYED
DEL0010992,ORD0010992,36.06,LOW,61.82,68.21,ON_TIME
DEL0010993,ORD0010993,40.11,HIGH,68.76,131.48,SEVERELY_DELAYED
DEL0010994,ORD0010994,31.65,LOW,54.26,62.11,ON_TIME
DEL0010995,ORD0010995,67.96,MEDIUM,116.5,162.73,DELAYED
DEL0010996,ORD0010996,198.71,LOW,340.65,395.72,DELAYED
DEL0010997,ORD0010997,28.23,MEDIUM,48.39,68.72,DELAYED
DEL0010998,ORD0010998,67.65,LOW,115.97,115.81,ON_TIME
DEL0010999,ORD0010999,52.68,MEDIUM,90.31,120.97,DELAYED
DEL0011000,ORD0011000,25.6,HIGH,43.89,64.44,DELAYED
DEL0011001,ORD0011001,62.08,LOW,106.42,98.35,ON_TIME
DEL0011002,ORD0011002,116.48,LOW,199.68,198.24,ON_TIME
DEL0011003,ORD0011003,96.32,SEVERE,165.12,365.9,SEVERELY_DELAYED
DEL0011004,ORD0011004,60.48,MEDIUM,103.68,150.58,DELAYED
DEL0011005,ORD0011005,78.92,MEDIUM,135.29,162.62,DELAYED
DEL0011006,ORD0011006,102.32,MEDIUM,175.41,250.65,DELAYED
DEL0011007,ORD0011007,79.96,LOW,137.07,117.62,ON_TIME
DEL0011008,ORD0011008,72.24,MEDIUM,123.84,173.83,DELAYED
DEL0011009,ORD0011009,72.78,MEDIUM,124.77,155.38,DELAYED
DEL0011010,ORD0011010,39.94,MEDIUM,68.47,98.71,DELAYED
DEL0011011,ORD0011011,37.6,LOW,64.46,75.35,DELAYED
DEL0011012,ORD0011012,53.49,LOW,91.7,82.29,ON_TIME
DEL0011013,ORD0011013,84.16,MEDIUM,144.27,166.69,DELAYED
DEL0011014,ORD0011014,8.01,MEDIUM,13.73,15.78,ON_TIME
DEL0011015,ORD0011015,36.16,HIGH,61.99,88.49,DELAYED
DEL0011016,ORD0011016,45.12,HIGH,77.35,106.22,DELAYED
DEL0011017,ORD0011017,88.78,MEDIUM,152.19,217.12,DELAYED
DEL0011018,ORD0011018,60.14,LOW,103.1,121.15,DELAYED
DEL0011019,ORD0011019,52.14,HIGH,89.38,154.38,SEVERELY_DELAYED
DEL0011020,ORD0011020,35.59,LOW,61.01,67.41,ON_TIME
DEL0011021,ORD0011021,63.17,LOW,108.29,92.31,ON_TIME
DEL0011022,ORD0011022,67.74,SEVERE,116.13,235.52,SEVERELY_DELAYED
DEL0011023,ORD0011023,84.81,LOW,145.39,153.44,ON_TIME
DEL0011024,ORD0011024,21.69,LOW,37.18,44.61,DELAYED
