customer_id,city,previous_orders,average_order_value
CUS005959,Mumbai,5,1074.74
CUS005960,Bangalore,11,1729.82
CUS005961,Hyderabad,14,5159.23
CUS005962,Hyderabad,8,2002.01
CUS005963,Mysore,12,1861.37
CUS005964,Chennai,5,3809.74
CUS005965,Tumkur,7,2186.03
CUS005966,Mysore,7,1285.16
CUS005967,Tumkur,5,1672.15
CUS005968,Mumbai,11,1112.27
CUS005969,Mumbai,11,1299.73
CUS005970,Hyderabad,10,913.69
CUS005971,Hyderabad,8,917.41
CUS005972,Mumbai,7,2415.13
CUS005973,Mysore,12,880.85
CUS005974,Mumbai,7,1189.91
CUS005975,Tumkur,10,1101.71
CUS005976,Bangalore,9,3834.71
CUS005977,Tumkur,5,940.04
CUS005978,Hyderabad,6,1961.24
CUS005979,Mumbai,5,1700.98
CUS005980,Delhi,6,2116.99
CUS005981,Pune,5,1620.93
CUS005982,Mumbai,8,1300.07
CUS005983,Tumkur,12,2414.19
CUS005984,Mysore,7,869.85
CUS005985,Chennai,10,1280.3
CUS005986,Tumkur,4,936.7
CUS005987,Chennai,7,831.3
CUS005988,Chennai,7,2967.82
CUS005989,Mysore,9,5494.69
CUS005990,Pune,10,2761.69
CUS005991,Delhi,6,881.0
CUS005992,Mysore,8,1587.74
CUS005993,Mysore,10,1417.22
CUS005994,Tumkur,9,2061.0
CUS005995,Bangalore,3,2989.28
CUS005996,Delhi,6,1770.06
CUS005997,Mumbai,4,3000.55
CUS005998,Hyderabad,10,2493.06
CUS005999,Mumbai,10,2856.21
CUS006000,Tumkur,9,705.36
CUS006001,Delhi,9,3264.71
CUS006002,Mumbai,5,998.98
CUS006003,Tumkur,11,1789.34
CUS006004,Hyderabad,4,3529.17
CUS006005,Bangalore,11,1737.17
CUS006006,Mysore,10,783.21
CUS006007,Chennai,10,985.15
CUS006008,Tumkur,7,1781.17
CUS006009,Tumkur,12,4509.24
CUS006010,Chennai,10,1473.66
CUS006011,Hyderabad,9,1297.9
CUS006012,Tumkur,10,821.12
CUS006013,Chennai,16,731.29
CUS006014,Tumkur,7,2713.79
CUS006015,Mysore,7,2666.44
CUS006016,Pune,6,2562.67
CUS006017,Mysore,7,1571.81
CUS006018,Mysore,12,2067.99
CUS006019,Bangalore,8,1244.12
CUS006020,Delhi,9,3480.88
CUS006021,Pune,9,833.1
CUS006022,Bangalore,10,2997.55
CUS006023,Chennai,8,2332.74
CUS006024,Mysore,10,5341.3
CUS006025,Bangalore,8,1910.12
CUS006026,Bangalore,5,2139.05
CUS006027,Delhi,7,2888.65
CUS006028,Mysore,6,651.56
CUS006029,Hyderabad,4,1088.99
CUS006030,Bangalore,4,2987.61
CUS006031,Mysore,10,1894.51
CUS006032,Hyderabad,4,4600.69
CUS006033,Bangalore,3,1653.81
CUS006034,Mysore,3,5695.79
CUS006035,Mysore,11,1287.85
CUS006036,Chennai,10,1484.31
CUS006037,Chennai,6,2410.4
CUS006038,Tumkur,8,1528.12
CUS006039,Mumbai,12,4492.62
CUS006040,Bangalore,8,1683.62
CUS006041,Mysore,8,1300.62
CUS006042,Tumkur,5,1849.2
CUS006043,Hyderabad,8,1039.84
CUS006044,Mumbai,14,1257.94
CUS006045,Mumbai,4,1561.03
CUS006046,Tumkur,7,1156.44
CUS006047,Chennai,9,1900.57
CUS006048,Mysore,9,1591.16
CUS006049,Mysore,9,2724.46
CUS006050,Bangalore,11,3345.06
CUS006051,Chennai,4,2114.74
CUS006052,Chennai,4,1384.21
CUS006053,Hyderabad,5,1598.79
CUS006054,Tumkur,9,7238.4
CUS006055,Bangalore,9,2989.84
CUS006056,Mysore,11,1282.53
CUS006057,Chennai,9,1316.41
CUS006058,Delhi,10,1531.52
CUS006059,Mumbai,9,1294.76
CUS006060,Tumkur,11,786.74
CUS006061,Delhi,8,5499.12
CUS006062,Mysore,3,3121.12
CUS006063,Tumkur,8,3758.23
CUS006064,Mumbai,6,2549.08
CUS006065,Pune,6,2522.16
CUS006066,Pune,8,2136.85
CUS006067,Chennai,8,678.59
CUS006068,Chennai,11,2395.6
CUS006069,Pune,8,1092.35
CUS006070,Mysore,6,1351.95
CUS006071,Mumbai,7,1684.97
CUS006072,Mysore,13,1553.76
CUS006073,Delhi,8,1751.14
CUS006074,Mysore,3,1724.83
CUS006075,Tumkur,7,2475.9
CUS006076,Delhi,11,603.68
CUS006077,Mumbai,10,1176.85
CUS006078,Hyderabad,8,2516.98
CUS006079,Bangalore,8,1559.17
CUS006080,Mysore,1,3504.43
CUS006081,Mumbai,12,1510.63
CUS006082,Delhi,12,1699.27
CUS006083,Mysore,9,1136.08
CUS006084,Pune,10,5894.0
CUS006085,Hyderabad,8,1254.26
CUS006086,Delhi,7,1960.66
CUS006087,Hyderabad,6,2056.32
CUS006088,Delhi,6,2335.73
CUS006089,Chennai,12,1444.94
CUS006090,Pune,5,2200.02
CUS006091,Hyderabad,4,2099.87
CUS006092,Pune,16,1964.17
CUS006093,Chennai,11,1465.79
CUS006094,Mysore,8,1278.64
CUS006095,Delhi,12,2857.77
CUS006096,Mumbai,14,999.69
CUS006097,Tumkur,8,989.79
CUS006098,Bangalore,11,730.5
CUS006099,Delhi,6,1473.05
CUS006100,Mysore,6,2822.84
CUS006101,Pune,6,1799.57
CUS006102,Delhi,8,3191.28
CUS006103,Mysore,15,2354.23
CUS006104,Mysore,7,997.53
CUS006105,Tumkur,8,2778.71
CUS006106,Pune,5,2043.08
CUS006107,Pune,8,3912.69
CUS006108,Mysore,9,2523.88
CUS006109,Tumkur,9,1054.71
CUS006110,Mysore,5,2102.52
CUS006111,Mumbai,9,2318.59
CUS006112,Chennai,4,2012.23
CUS006113,Mumbai,6,544.1
CUS006114,Chennai,13,1534.14
CUS006115,Pune,6,4163.33
CUS006116,Mysore,6,1368.58
CUS006117,Chennai,3,2327.58
CUS006118,Pune,4,916.97
CUS006119,Delhi,13,2948.52
CUS006120,Hyderabad,8,1278.12
CUS006121,Hyderabad,16,1265.23
CUS006122,Pune,8,2753.94
CUS006123,Mumbai,7,2867.35
CUS006124,Delhi,8,880.83
CUS006125,Pune,11,1433.47
CUS006126,Delhi,12,1273.08
CUS006127,Hyderabad,6,1483.69
CUS006128,Tumkur,7,1730.6
CUS006129,Delhi,8,3064.46
CUS006130,Mysore,8,1302.64
CUS006131,Mysore,12,4257.24
CUS006132,Hyderabad,3,1870.07
CUS006133,Delhi,7,4293.47
CUS006134,Delhi,10,876.08
CUS006135,Chennai,12,1627.96
CUS006136,Tumkur,7,699.57
CUS006137,Bangalore,10,1829.28
CUS006138,Mysore,6,1472.73
CUS006139,Bangalore,8,1703.24
CUS006140,Mysore,8,1282.01
CUS006141,Delhi,12,1251.13
CUS006142,Bangalore,8,1196.85
CUS006143,Tumkur,10,4476.66
CUS006144,Pune,12,1868.3
CUS006145,Mumbai,10,1089.9
CUS006146,Tumkur,4,3091.36
CUS006147,Hyderabad,14,1346.35
CUS006148,Mysore,10,2513.41
CUS006149,Mysore,6,5143.18
CUS006150,Delhi,10,3177.47
CUS006151,Delhi,7,1205.63
CUS006152,Chennai,6,3326.82
CUS006153,Hyderabad,6,3568.19
CUS006154,Delhi,6,1781.51
CUS006155,Delhi,5,4057.14
CUS006156,Hyderabad,8,1002.31
CUS006157,Mumbai,11,2097.09
CUS006158,Bangalore,10,1284.95
CUS006159,Bangalore,5,1839.39
CUS006160,Pune,7,803.79
CUS006161,Mysore,9,794.89
CUS006162,Pune,5,558.83
CUS006163,Delhi,7,2514.68
CUS006164,Mumbai,10,2489.59
CUS006165,Pune,6,2565.19
CUS006166,Delhi,8,2837.94
CUS006167,Delhi,9,1782.49
CUS006168,Bangalore,11,1530.74
CUS006169,Bangalore,8,2127.35
CUS006170,Tumkur,6,713.88
CUS006171,Hyderabad,8,803.89
CUS006172,Tumkur,8,887.83
CUS006173,Delhi,4,508.39
CUS006174,Pune,10,2540.42
CUS006175,Tumkur,10,1797.1
CUS006176,Hyderabad,11,596.17
CUS006177,Pune,6,4271.87
CUS006178,Delhi,5,2365.77
CUS006179,Mysore,4,770.34
CUS006180,Delhi,8,2832.29
CUS006181,Delhi,7,2646.03
CUS006182,Delhi,11,1281.15
CUS006183,Tumkur,7,3173.43
CUS006184,Bangalore,12,3834.89
CUS006185,Pune,11,1957.8
CUS006186,Hyderabad,8,3001.3
CUS006187,Delhi,6,1087.08
CUS006188,Pune,8,1518.69
CUS006189,Mumbai,6,1809.61
CUS006190,Hyderabad,12,1295.1
CUS006191,Mumbai,5,1845.24
CUS006192,Bangalore,13,2245.53
CUS006193,Bangalore,6,2624.07
CUS006194,Bangalore,3,1626.71
CUS006195,Tumkur,8,1621.81
CUS006196,Mumbai,7,1925.04
CUS006197,Mumbai,3,3516.26
CUS006198,Bangalore,5,1605.56
CUS006199,Mumbai,5,3210.92
CUS006200,Pune,4,1598.84
CUS006201,Mysore,8,1527.3
CUS006202,Pune,5,1104.54
CUS006203,Mumbai,4,1419.1
CUS006204,Mumbai,6,929.43
CUS006205,Pune,4,2292.66
CUS006206,Mumbai,10,1545.27
CUS006207,Bangalore,9,6046.74
CUS006208,Chennai,8,1588.32
CUS006209,Chennai,10,1196.77
CUS006210,Chennai,9,4386.33
CUS006211,Hyderabad,10,3147.59
CUS006212,Mysore,5,1497.53
CUS006213,Mysore,9,1398.92
CUS006214,Hyderabad,7,4665.82
CUS006215,Mysore,10,947.05
CUS006216,Mumbai,8,1259.35
CUS006217,Tumkur,10,4020.61
CUS006218,Bangalore,7,1301.99
CUS006219,Mumbai,7,3566.54
CUS006220,Bangalore,8,3237.2
CUS006221,Delhi,5,1315.78
CUS006222,Pune,7,2337.46
CUS006223,Pune,10,2267.94
CUS006224,Hyderabad,7,2269.37
CUS006225,Bangalore,8,1802.33
CUS006226,Delhi,10,1052.06
CUS006227,Bangalore,12,3752.62
CUS006228,Mumbai,9,2126.02
CUS006229,Pune,9,3163.94
CUS006230,Pune,8,1292.46
CUS006231,Mumbai,10,1750.4
CUS006232,Mysore,3,998.38
CUS006233,Delhi,12,1825.31
CUS006234,Mysore,5,3008.87
CUS006235,Chennai,7,1132.66
CUS006236,Mumbai,11,2263.79
CUS006237,Delhi,4,1901.4
CUS006238,Mumbai,10,1695.82
CUS006239,Tumkur,9,1437.4
CUS006240,Hyderabad,3,1456.74
CUS006241,Mumbai,7,2660.65
CUS006242,Pune,14,1268.45
CUS006243,Chennai,5,1048.26
CUS006244,Delhi,8,1162.66
CUS006245,Mysore,11,1407.57
CUS006246,Chennai,6,2951.3
CUS006247,Hyderabad,6,2270.4
CUS006248,Hyderabad,5,4538.23
CUS006249,Bangalore,7,1436.58
CUS006250,Hyderabad,5,4098.87
CUS006251,Pune,8,3820.64
CUS006252,Chennai,8,1711.47
CUS006253,Mysore,9,1323.62
CUS006254,Mysore,15,1175.51
CUS006255,Mumbai,11,1704.1
CUS006256,Hyderabad,10,2036.97
CUS006257,Mysore,4,948.75
CUS006258,Delhi,5,2005.46
CUS006259,Pune,10,1778.83
CUS006260,Chennai,7,1317.3
CUS006261,Mumbai,9,4878.86
CUS006262,Mysore,9,3350.81
CUS006263,Hyderabad,6,1762.67
CUS006264,Hyderabad,12,3133.32
CUS006265,Pune,6,2097.26
CUS006266,Mumbai,11,921.38
CUS006267,Chennai,5,2368.47
CUS006268,Pune,11,2355.44
CUS006269,Pune,6,2590.88
CUS006270,Hyderabad,8,1400.02
CUS006271,Delhi,7,5498.31
CUS006272,Tumkur,9,3349.06
CUS006273,Bangalore,8,2028.36
CUS006274,Tumkur,6,2199.7
CUS006275,Delhi,7,1907.34
CUS006276,Chennai,4,1474.28
CUS006277,Delhi,6,912.05
CUS006278,Hyderabad,7,2216.08
CUS006279,Pune,6,2367.22
CUS006280,Bangalore,7,785.14
CUS006281,Chennai,12,1600.8
CUS006282,Mumbai,5,805.35
CUS006283,Delhi,11,2301.91
CUS006284,Tumkur,9,3168.91
CUS006285,Chennai,7,2708.2
CUS006286,Tumkur,13,1718.24
CUS006287,Hyderabad,9,2346.29
CUS006288,Pune,6,953.3
CUS006289,Pune,7,4120.43
CUS006290,Mumbai,12,704.39
CUS006291,Mysore,12,1348.19
CUS006292,Chennai,7,1407.85
CUS006293,Pune,8,2131.99
CUS006294,Hyderabad,8,3367.71
CUS006295,Hyderabad,11,2337.35
CUS006296,Tumkur,15,3189.08
CUS006297,Hyderabad,6,1492.33
CUS006298,Chennai,11,1642.0
CUS006299,Pune,6,1405.2
CUS006300,Chennai,4,1962.02
CUS006301,Mysore,5,1037.18
CUS006302,Tumkur,13,1961.14
CUS006303,Chennai,3,1324.14
CUS006304,Bangalore,10,2080.85
CUS006305,Chennai,8,1188.62
CUS006306,Hyderabad,4,1182.76
CUS006307,Delhi,3,4375.84
CUS006308,Delhi,10,2138.02
CUS006309,Pune,6,2382.15
CUS006310,Pune,11,608.95
CUS006311,Bangalore,10,2197.61
CUS006312,Chennai,6,6079.56
CUS006313,Tumkur,9,2133.09
CUS006314,Hyderabad,7,1692.68
CUS006315,Tumkur,9,1306.32
CUS006316,Bangalore,6,1202.88
CUS006317,Hyderabad,9,1196.52
CUS006318,Hyderabad,7,4305.82
CUS006319,Tumkur,5,1749.82
CUS006320,Bangalore,12,2333.71
CUS006321,Delhi,6,3724.7
CUS006322,Bangalore,10,1346.64
CUS006323,Bangalore,9,1679.9
CUS006324,Mysore,7,798.09
CUS006325,Mumbai,11,2082.5
CUS006326,Hyderabad,8,1044.04
CUS006327,Mysore,10,3095.15
CUS006328,Pune,9,3007.54
CUS006329,Mumbai,8,1605.24
CUS006330,Mysore,4,1327.54
CUS006331,Pune,6,3549.27
CUS006332,Tumkur,12,1714.14
CUS006333,Chennai,8,1060.51
CUS006334,Mysore,13,971.62
CUS006335,Mysore,11,1451.94
CUS006336,Hyderabad,10,2959.23
CUS006337,Delhi,6,1277.45
CUS006338,Mysore,8,1398.76
CUS006339,Chennai,8,1939.26
CUS006340,Mysore,8,6022.54
CUS006341,Mumbai,9,6266.97
CUS006342,Mumbai,3,1619.67
CUS006343,Pune,8,3190.53
CUS006344,Chennai,9,1768.99
CUS006345,Pune,7,1721.67
CUS006346,Chennai,9,1765.59
CUS006347,Tumkur,10,1654.61
CUS006348,Mysore,4,1071.48
CUS006349,Tumkur,4,2624.71
CUS006350,Chennai,7,1496.49
CUS006351,Hyderabad,3,1235.45
CUS006352,Delhi,15,1782.04
CUS006353,Pune,12,1830.72
CUS006354,Hyderabad,11,1922.61
CUS006355,Bangalore,5,2808.13
CUS006356,Delhi,8,3159.07
CUS006357,Mumbai,5,1743.07
CUS006358,Mysore,8,1255.57
CUS006359,Mumbai,9,1913.09
CUS006360,Pune,9,3311.24
CUS006361,Delhi,6,2863.92
CUS006362,Chennai,3,1463.92
CUS006363,Hyderabad,9,1292.35
CUS006364,Tumkur,5,1801.82
CUS006365,Mumbai,12,1736.54
CUS006366,Delhi,4,943.25
CUS006367,Mumbai,10,1676.27
CUS006368,Hyderabad,7,2924.92
CUS006369,Bangalore,7,1205.05
CUS006370,Bangalore,8,766.51
CUS006371,Bangalore,9,899.41
CUS006372,Chennai,8,1480.77
CUS006373,Hyderabad,10,1558.98
CUS006374,Pune,6,1932.26
CUS006375,Hyderabad,6,2900.53
CUS006376,Mumbai,16,1302.17
CUS006377,Mysore,11,1294.4
CUS006378,Chennai,7,2342.19
CUS006379,Delhi,11,1266.23
CUS006380,Pune,7,5331.75
CUS006381,Bangalore,8,2325.16
CUS006382,Pune,8,2858.23
CUS006383,Hyderabad,10,1020.79
CUS006384,Hyderabad,10,1935.64
CUS006385,Mysore,8,1675.27
CUS006386,Chennai,9,2060.51
CUS006387,Hyderabad,12,2093.77
CUS006388,Chennai,7,1189.78
CUS006389,Tumkur,4,1234.17
CUS006390,Delhi,10,3223.9
CUS006391,Mumbai,8,2369.98
CUS006392,Pune,9,2141.23
CUS006393,Bangalore,8,2069.65
CUS006394,Hyderabad,8,1875.85
CUS006395,Mysore,6,1354.29
CUS006396,Delhi,2,1982.5
CUS006397,Delhi,7,2248.39
CUS006398,Pune,9,1681.41
CUS006399,Mumbai,6,2199.58
CUS006400,Pune,8,1279.22
CUS006401,Mysore,6,4189.7
CUS006402,Tumkur,8,742.18
CUS006403,Hyderabad,9,4547.71
CUS006404,Mysore,9,771.26
CUS006405,Mumbai,10,2287.32
CUS006406,Pune,7,960.73
CUS006407,Mumbai,10,2826.32
CUS006408,Delhi,3,1564.97
CUS006409,Bangalore,9,9925.1
CUS006410,Bangalore,8,2542.61
CUS006411,Tumkur,12,1971.17
CUS006412,Delhi,5,2156.03
CUS006413,Tumkur,8,4109.87
CUS006414,Bangalore,9,1954.56
CUS006415,Pune,7,2112.05
CUS006416,Chennai,4,1584.14
CUS006417,Hyderabad,7,3318.47
CUS006418,Mumbai,12,2407.91
CUS006419,Mysore,8,1504.19
CUS006420,Mysore,13,1440.33
CUS006421,Tumkur,12,1288.62
CUS006422,Chennai,6,1607.93
CUS006423,Tumkur,9,2682.96
CUS006424,Pune,10,1692.97
CUS006425,Mumbai,4,723.13
CUS006426,Delhi,10,1509.96
CUS006427,Delhi,9,1606.87
CUS006428,Tumkur,5,2562.92
CUS006429,Hyderabad,9,2777.56
CUS006430,Tumkur,5,1165.09
CUS006431,Mumbai,8,1334.12
CUS006432,Hyderabad,10,4377.39
CUS006433,Chennai,5,1018.4
CUS006434,Mysore,5,1545.23
CUS006435,Pune,10,2023.61
CUS006436,Mumbai,10,3516.41
CUS006437,Tumkur,8,1132.36
CUS006438,Pune,8,2380.19
CUS006439,Pune,10,1587.24
CUS006440,Chennai,9,818.6
CUS006441,Bangalore,10,1505.57
CUS006442,Bangalore,6,2039.28
CUS006443,Chennai,14,2226.39
CUS006444,Mysore,8,1521.51
CUS006445,Delhi,11,1977.84
CUS006446,Chennai,7,3065.07
CUS006447,Hyderabad,9,2870.95
CUS006448,Tumkur,8,1535.18
CUS006449,Bangalore,6,724.55
CUS006450,Pune,10,2536.15
CUS006451,Pune,10,2309.56
CUS006452,Hyderabad,6,1342.74
CUS006453,Tumkur,5,1119.29
CUS006454,Mysore,9,1537.43
CUS006455,Mumbai,7,1606.04
CUS006456,Tumkur,14,1353.79
CUS006457,Mysore,9,1144.04
CUS006458,Bangalore,9,1796.42
CUS006459,Pune,7,2675.94
CUS006460,Delhi,12,3871.83
CUS006461,Delhi,13,1993.06
CUS006462,Mysore,5,3017.58
CUS006463,Chennai,17,1257.05
CUS006464,Chennai,3,1196.7
CUS006465,Chennai,8,2072.3
CUS006466,Hyderabad,7,4036.82
CUS006467,Hyderabad,6,2262.21
CUS006468,Delhi,8,3115.3
CUS006469,Pune,5,1887.77
CUS006470,Tumkur,7,2916.62
CUS006471,Pune,12,2725.32
CUS006472,Chennai,11,594.9
CUS006473,Chennai,9,2160.96
CUS006474,Hyderabad,7,2610.78
CUS006475,Chennai,6,1817.99
CUS006476,Pune,3,4406.25
CUS006477,Tumkur,8,2614.46
CUS006478,Pune,7,1511.46
CUS006479,Tumkur,11,2332.9
CUS006480,Bangalore,5,3225.85
CUS006481,Hyderabad,6,1159.77
CUS006482,Hyderabad,10,909.69
CUS006483,Chennai,8,1709.18
CUS006484,Delhi,10,2685.02
CUS006485,Chennai,8,1265.41
CUS006486,Mumbai,10,4048.66
CUS006487,Delhi,11,2144.5
CUS006488,Mysore,7,3867.3
CUS006489,Bangalore,15,1833.06
CUS006490,Delhi,8,1132.73
CUS006491,Tumkur,7,2902.42
CUS006492,Mumbai,6,1434.07
CUS006493,Pune,4,2359.01
CUS006494,Chennai,6,2239.59
CUS006495,Pune,9,4615.47
CUS006496,Pune,9,2059.47
CUS006497,Hyderabad,5,1267.31
CUS006498,Mysore,9,1608.87
CUS006499,Mysore,6,668.09
CUS006500,Bangalore,9,1469.66
CUS006501,Bangalore,8,3505.04
CUS006502,Mumbai,6,1228.36
CUS006503,Chennai,3,1976.33
CUS006504,Delhi,4,1111.85
CUS006505,Mumbai,7,1038.74
CUS006506,Bangalore,11,640.19
CUS006507,Bangalore,12,659.4
CUS006508,Hyderabad,14,1258.86
CUS006509,Pune,12,764.85
CUS006510,Hyderabad,6,1164.13
CUS006511,Pune,5,1211.64
CUS006512,Mumbai,7,3118.66
CUS006513,Tumkur,4,890.95
CUS006514,Bangalore,6,1623.15
CUS006515,Tumkur,10,1468.14
CUS006516,Hyderabad,12,2733.86
CUS006517,Tumkur,9,2189.04
CUS006518,Delhi,5,2680.74
CUS006519,Mumbai,6,5268.56
CUS006520,Delhi,4,1844.13
CUS006521,Tumkur,5,1283.6
CUS006522,Mysore,7,1064.16
CUS006523,Mumbai,13,2685.74
CUS006524,Pune,9,1572.05
CUS006525,Tumkur,11,2058.48
CUS006526,Hyderabad,8,3299.52
CUS006527,Mysore,8,1084.16
CUS006528,Mumbai,9,1906.26
CUS006529,Bangalore,7,3462.3
CUS006530,Tumkur,7,1878.02
CUS006531,Delhi,8,2041.11
CUS006532,Hyderabad,10,1796.61
CUS006533,Mumbai,6,2484.04
CUS006534,Pune,8,2314.07
CUS006535,Hyderabad,7,1397.46
CUS006536,Hyderabad,7,3803.06
CUS006537,Hyderabad,11,3063.63
CUS006538,Mumbai,11,4116.2
CUS006539,Pune,9,3776.23
CUS006540,Tumkur,6,2616.28
CUS006541,Mumbai,10,2104.01
CUS006542,Delhi,2,4755.38
CUS006543,Tumkur,7,2532.15
CUS006544,Delhi,12,1146.27
CUS006545,Bangalore,8,1114.0
CUS006546,Chennai,7,542.83
CUS006547,Tumkur,3,3429.93
CUS006548,Bangalore,8,1567.14
CUS006549,Chennai,10,2570.21
CUS006550,Tumkur,7,1197.42
CUS006551,Bangalore,4,2283.25
CUS006552,Delhi,8,1124.84
CUS006553,Hyderabad,9,2169.42
CUS006554,Tumkur,10,2887.15
CUS006555,Delhi,7,3092.32
CUS006556,Pune,5,2369.14
CUS006557,Mysore,8,3152.82
CUS006558,Delhi,11,879.96
CUS006559,Bangalore,8,1168.75
CUS006560,Delhi,9,1292.05
CUS006561,Mumbai,6,1806.75
CUS006562,Delhi,9,1159.91
CUS006563,Delhi,7,2815.23
CUS006564,Delhi,8,2150.01
CUS006565,Mysore,4,2296.19
CUS006566,Tumkur,8,1185.88
CUS006567,Mysore,9,1148.2
CUS006568,Mumbai,6,2838.86
CUS006569,Mysore,11,1780.82
CUS006570,Chennai,14,2747.2
CUS006571,Hyderabad,10,1351.54
CUS006572,Tumkur,11,763.16
CUS006573,Tumkur,9,1678.52
CUS006574,Hyderabad,9,1429.13
CUS006575,Chennai,6,2394.28
CUS006576,Bangalore,8,1955.58
CUS006577,Tumkur,7,1955.5
CUS006578,Pune,8,4221.68
CUS006579,Mysore,7,1940.74
CUS006580,Chennai,7,6084.86
CUS006581,Delhi,3,815.52
CUS006582,Mysore,8,5267.74
CUS006583,Mumbai,5,1129.28
CUS006584,Bangalore,6,2523.36
CUS006585,Hyderabad,10,4553.64
CUS006586,Mysore,6,889.49
CUS006587,Pune,8,634.27
CUS006588,Mumbai,12,2672.28
CUS006589,Mysore,7,1978.86
CUS006590,Mumbai,13,940.28
CUS006591,Tumkur,10,3518.89
CUS006592,Bangalore,11,4123.44
CUS006593,Mysore,8,3218.4
CUS006594,Delhi,9,857.0
CUS006595,Delhi,10,971.51
CUS006596,Delhi,9,5359.83
CUS006597,Hyderabad,7,4090.76
CUS006598,Bangalore,7,2048.94
CUS006599,Mumbai,6,1047.69
CUS006600,Bangalore,5,520.96
CUS006601,Delhi,11,753.02
CUS006602,Mumbai,14,1116.02
CUS006603,Tumkur,4,1333.36
CUS006604,Chennai,8,1380.2
CUS006605,Bangalore,7,3941.56
CUS006606,Hyderabad,5,1635.08
CUS006607,Mumbai,5,2571.64
CUS006608,Bangalore,11,1271.61
CUS006609,Mysore,10,1173.46
CUS006610,Pune,10,2263.4
CUS006611,Mysore,6,2092.53
CUS006612,Pune,10,1217.8
CUS006613,Hyderabad,3,1437.42
CUS006614,Tumkur,8,904.08
CUS006615,Chennai,10,1295.71
CUS006616,Pune,11,2148.41
CUS006617,Mysore,5,3109.05
CUS006618,Bangalore,6,1973.81
CUS006619,Chennai,5,2513.33
CUS006620,Tumkur,9,1724.55
CUS006621,Pune,6,1101.29
CUS006622,Pune,10,2898.21
CUS006623,Hyderabad,5,5027.65
CUS006624,Tumkur,11,1374.75
CUS006625,Mysore,5,1618.31
CUS006626,Hyderabad,8,3188.57
CUS006627,Delhi,7,2578.44
CUS006628,Pune,11,1067.15
CUS006629,Hyderabad,3,1635.44
CUS006630,Tumkur,10,954.13
CUS006631,Mumbai,5,2390.56
CUS006632,Mysore,4,2787.67
CUS006633,Mumbai,5,2824.92
CUS006634,Chennai,10,2102.88
CUS006635,Delhi,14,968.99
CUS006636,Delhi,5,1802.87
CUS006637,Pune,7,2431.93
CUS006638,Delhi,10,1174.93
CUS006639,Hyderabad,5,1078.03
CUS006640,Pune,9,328.94
CUS006641,Mysore,12,3406.68
CUS006642,Pune,6,1407.29
CUS006643,Mumbai,8,644.42
CUS006644,Tumkur,8,1793.54
CUS006645,Pune,10,4823.51
CUS006646,Pune,8,1433.67
CUS006647,Mysore,7,1396.25
CUS006648,Bangalore,10,1859.87
CUS006649,Mumbai,8,2662.72
CUS006650,Delhi,7,882.16
CUS006651,Chennai,8,1745.32
CUS006652,Tumkur,6,1237.08
CUS006653,Delhi,8,1446.04
CUS006654,Mysore,11,3429.73
CUS006655,Hyderabad,13,1300.57
CUS006656,Delhi,5,1329.1
CUS006657,Pune,12,2658.15
CUS006658,Mysore,8,1964.77
CUS006659,Delhi,7,795.09
CUS006660,Hyderabad,7,1070.04
CUS006661,Tumkur,7,1033.72
CUS006662,Tumkur,9,765.13
CUS006663,Hyderabad,10,3861.99
CUS006664,Chennai,7,1764.52
CUS006665,Pune,12,2288.36
CUS006666,Hyderabad,8,1952.68
CUS006667,Bangalore,7,1853.15
CUS006668,Mysore,10,2547.37
CUS006669,Bangalore,4,1898.54
CUS006670,Mysore,9,1216.63
CUS006671,Pune,7,583.02
CUS006672,Pune,17,1113.92
CUS006673,Mysore,9,2241.05
CUS006674,Delhi,7,4264.71
CUS006675,Hyderabad,7,1600.83
CUS006676,Mumbai,5,2441.7
CUS006677,Hyderabad,12,3215.52
CUS006678,Mysore,7,727.14
CUS006679,Bangalore,11,2008.42
CUS006680,Mysore,9,3640.69
CUS006681,Delhi,12,1852.63
CUS006682,Tumkur,6,1859.86
CUS006683,Tumkur,3,1402.23
CUS006684,Pune,6,750.0
CUS006685,Bangalore,9,1464.92
CUS006686,Mysore,13,734.37
CUS006687,Pune,7,485.44
CUS006688,Hyderabad,6,3506.42
CUS006689,Mumbai,12,691.88
CUS006690,Delhi,6,2117.69
CUS006691,Delhi,12,1914.72
CUS006692,Hyderabad,15,1675.71
CUS006693,Mumbai,10,4073.38
CUS006694,Tumkur,8,2113.39
CUS006695,Chennai,14,948.73
CUS006696,Tumkur,3,1607.94
CUS006697,Mysore,4,976.87
CUS006698,Hyderabad,10,3035.73
CUS006699,Mysore,12,1179.73
CUS006700,Pune,5,2384.71
CUS006701,Bangalore,7,3061.43
CUS006702,Bangalore,9,2040.72
CUS006703,Pune,7,744.6
CUS006704,Mysore,5,2108.0
CUS006705,Bangalore,11,3301.75
CUS006706,Tumkur,7,1325.93
CUS006707,Delhi,10,1876.38
CUS006708,Delhi,11,1775.2
CUS006709,Pune,4,4891.42
CUS006710,Delhi,11,1938.76
CUS006711,Hyderabad,9,3245.17
CUS006712,Mumbai,10,2828.27
CUS006713,Pune,3,2172.28
CUS006714,Hyderabad,9,2726.17
CUS006715,Mysore,5,1154.69
CUS006716,Tumkur,6,1601.9
CUS006717,Tumkur,7,2895.48
CUS006718,Bangalore,9,916.75
CUS006719,Chennai,4,1826.06
